TENURE,CREDIT_UTILIZATION,TOTAL_TRX,TOTAL_PURCHASE_FREQUENCY,HIGH_CREDIT_UTILIZER,FULL_PAYMENT_FLAG,BALANCE_PER_MONTH,PURCHASES_PER_MONTH,PAYMENTS_PER_MONTH,outlier
12,0.0658064121428571,10,1.0,0,0,38.38707375,67.11833333333333,59.03994875,0
12,0.0937325193333333,48,2.666667,0,0,35.14969475,229.06166666666664,223.73836416666663,0
12,0.1148868891666666,14,2.0,0,0,11.488688916666668,19.77,102.74178491666667,0
12,0.8960563973333333,112,2.666667,1,0,448.0281986666666,491.6125,234.71827791666664,1
12,0.5114482456,55,2.25,0,0,213.10343566666663,177.58833333333334,0.0,0
12,0.2942001083703703,53,2.0,0,0,330.97512191666664,60.12583333333333,97.46943683333336,0
12,0.306819117375,6,0.833333,0,0,204.54607825,38.443333333333335,84.20354975,0
12,0.4968619629142857,2,0.0,0,0,724.5903625833333,0.0,196.16140658333333,0
12,0.4470678773333333,32,0.5,0,0,223.53393866666667,26.291666666666668,134.81700783333335,0
12,0.6717448107999999,29,0.333334,0,0,279.89367116666665,27.33333333333333,558.2427029166666,0
12,0.0262623024,67,2.833333,0,1,16.413939,159.58916666666667,148.03286025,0
12,0.5453025260000001,4,0.0,0,0,68.16281575000001,0.0,101.13212408333334,0
12,0.0,1,0.0,0,0,0.0,0.0,95.07982125,0
12,0.6171281336666666,9,0.0,0,0,308.56406683333336,0.0,218.08894525,0
12,0.0246254926666666,12,1.333334,0,1,6.156373166666668,50.0,47.86010516666667,0
12,0.1606886526666666,1,0.0,0,0,20.08608158333333,0.0,76.28785875,0
12,0.0312007898333333,19,2.5,0,0,15.600394916666666,234.6675,173.2344681666667,0
12,0.253028634,1,0.0,0,0,31.62857925,0.0,220.96087866666667,0
12,0.05177328336,9,1.083333,0,0,53.93050349999999,30.79083333333333,61.52888966666666,0
12,0.0052076386,2,0.0,0,0,6.509548250000001,0.0,936.7826066666668,0
12,0.0082932949090909,4,0.5,0,0,11.4032805,94.46166666666666,400.16705675,0
12,0.5398805911111112,112,2.0,0,0,404.9104433333334,773.5100000000001,1401.8822041666665,1
12,0.952419564,11,1.5,1,0,79.368297,23.65,50.95732266666667,0
12,0.0117320818333333,14,2.083334,0,0,5.866040916666667,84.04666666666667,110.09135416666668,0
12,0.3865913341818181,45,3.0,0,0,354.37538966666665,181.0641666666667,118.80597383333333,0
11,0.85472483,2,0.0,1,0,116.5533859090909,0.0,22.39357827272727,0
12,0.0088490763333333,7,1.083333,0,0,2.2122690833333336,18.71333333333333,22.03257525,0
12,0.0408065004285714,24,1.833333,0,0,23.80379191666667,105.43666666666668,149.273759,0
12,0.5810109065714285,21,2.25,0,0,169.46151441666666,77.4375,107.6098675,0
11,0.8418085956666667,2,0.0,1,0,229.58416245454544,0.0,62.160900727272725,0
9,0.0091772125,6,1.222223,0,0,2.039380555555556,28.5,34.10776511111111,0
12,0.8571037916666667,16,0.0,1,0,214.2759479166667,0.0,376.1405118333333,0
6,0.7228363108888889,16,1.666667,0,0,542.1272331666667,38.333333333333336,94.52494716666666,1
12,0.3143998665384615,1,0.166666,0,0,68.11997108333334,90.91666666666669,63.88110375,0
12,0.0473825187777777,7,0.0,0,0,35.536889083333335,0.0,522.5811326666667,0
12,0.070760846,10,0.5,0,1,17.6902115,141.57500000000002,238.81328066666663,0
12,0.4645404085915493,1,0.166666,0,0,274.8530750833333,32.083333333333336,75.93644891666666,0
12,0.919933861,6,0.0,1,0,229.98346525,0.0,55.43073016666667,0
12,0.0026783036969696,2,0.333334,0,0,3.6826675833333335,29.666666666666668,69.72420825,0
12,0.810469444,14,0.833334,1,0,33.769560166666665,76.33666666666666,52.35314458333334,0
12,1.0362293868888888,5,0.666666,1,0,388.5860200833333,110.4425,172.0092321666667,0
12,0.05237257425,12,2.0,0,0,17.45752475,163.04999999999998,150.03205533333332,0
12,0.0090978689743589,25,2.916667,0,0,5.913614833333334,63.310833333333335,57.616229,0
12,0.8541586458333335,3,0.0,1,0,85.41586458333335,0.0,24.2931135,0
12,0.0224301891666666,13,1.333333,0,1,11.215094583333332,191.70166666666668,270.9221479166667,0
12,0.0032358891999999,2,0.333334,0,0,1.3482871666666665,6.666666666666667,11.66754175,0
12,0.9306435396666668,6,1.0,1,0,232.66088491666667,19.293333333333333,152.36761283333334,0
7,0.0978715106666666,23,1.428572,0,0,41.944933142857145,119.94428571428573,369.301467,0
12,0.000163398,1,0.0,0,1,0.1225485,0.0,6.804935,0
12,0.0006264875862068,1,0.166666,0,0,0.1514011666666666,1.7541666666666669,20.261441583333333,0
12,0.9849943594117648,11,1.166667,1,0,139.54086758333332,35.1425,65.86150541666667,0
12,0.5131251173333333,1,0.166666,0,0,128.28127933333334,8.333333333333334,35.023608583333335,0
12,0.9312327172222222,8,0.0,1,0,139.68490758333334,0.0,39.7756705,0
12,0.3878489978333333,3,0.0,0,0,581.7734967499999,0.0,500.21156475,0
12,0.9021044872,2,0.0,1,0,187.93843483333333,0.0,48.57375083333333,0
12,0.2945434853333333,1,0.0,0,0,110.453807,0.0,15.59238225,0
12,0.7870791276666668,14,0.0,1,0,196.7697819166667,0.0,273.69227666666666,0
12,0.6997354886666667,1,0.0,0,0,87.46693608333334,0.0,18.44950825,0
12,0.1044534816666666,10,1.0,0,0,26.11337041666667,85.9925,211.19470891666663,0
12,0.1528638316,6,0.916667,0,0,31.84663158333333,23.973333333333333,156.64080775,0
12,0.6389005188695652,5,0.0,0,0,612.2796639166667,0.0,197.27370916666663,0
12,0.058281306,1,0.0,0,0,4.8567755,0.0,12.547259666666667,0
12,0.882423211,3,0.333333,1,0,73.53526758333334,24.0625,37.50896441666666,0
12,0.3154474636,15,2.0,0,0,65.71822158333333,171.14833333333334,156.26506325,0
12,0.0087396232,11,1.833334,0,0,1.8207548333333328,21.3425,23.57517808333333,0
12,0.9304247542666668,22,1.583333,1,0,581.5154714166666,87.61916666666667,313.05790383333334,0
12,0.1605583581333333,11,1.75,0,0,100.34897383333332,56.2375,61.82095891666666,0
12,0.2633214223076923,13,1.6666660000000002,0,0,142.63243708333331,138.27166666666668,64.57580875000001,0
12,0.2899825356666666,4,0.0,0,0,72.49563391666666,0.0,23.68336775,0
12,0.4697355876666666,1,0.166666,0,0,117.43389691666664,11.958333333333334,36.03010633333333,0
8,0.6894956786666666,38,0.0,0,0,129.28043975,0.0,214.544141625,0
12,0.5030233833333333,3,0.166666,0,0,50.30233833333333,5.0,128.60529599999998,0
12,0.079714384,35,2.333334,0,1,36.53575933333333,420.3633333333333,382.61823525,1
12,0.0002864823333333,1,0.166666,0,0,0.0716205833333333,1.9166666666666667,0.0,0
12,0.9696789741666668,3,0.0,1,0,96.96789741666667,0.0,23.52506958333333,0
12,0.5964301448888889,5,0.0,0,0,223.66130433333333,0.0,35.33453041666667,0
12,0.1841548156666666,35,1.5,0,0,46.03870391666666,155.5675,263.20144166666665,0
12,1.1386851855,72,2.0,1,0,569.34259275,542.34,684.17632425,1
12,0.9630771058333332,12,1.166667,1,0,96.30771058333332,81.76666666666667,106.659328,0
12,0.1502335116,15,1.166666,0,0,31.29864825,130.61666666666667,224.646545,0
12,0.7550529497297297,21,0.833333,1,0,1164.0399641666666,23.47583333333333,288.7034993333333,1
12,0.9236275235,8,1.333334,1,0,153.93792058333335,15.527500000000002,41.2368085,0
12,0.82863063275,31,0.0,1,0,552.4204218333333,0.0,843.142625,1
12,0.1758918216470588,34,2.166667,0,0,124.59004033333332,193.625,193.85983658333336,0
11,0.7518027413333332,3,0.0,1,0,205.0371112727273,0.0,45.842055,0
12,0.4398349914285714,4,0.0,0,0,128.28520583333332,0.0,30.753695,0
12,0.5059918793333333,14,0.0,0,0,252.99593966666663,0.0,59.2368025,0
12,0.0618054770588235,12,1.833334,0,0,8.755775916666666,112.0725,121.76672425,0
12,0.4893419192,6,0.0,0,0,203.8924663333333,0.0,474.61636125,0
12,0.2461451725,4,0.0,0,0,24.61451725,0.0,231.8224818333333,0
7,0.2742519616666666,10,2.0,0,0,117.536555,75.87714285714286,38.24398157142857,0
12,0.8061059105454547,9,0.0,1,0,369.465209,0.0,566.79615175,0
10,0.9285281126666668,1,0.0,1,0,278.5584338,0.0,44.6776969,0
12,0.7226220707142856,45,1.833333,0,0,843.0590824999999,847.2241666666667,182.53890625,1
12,0.7262151212307693,13,0.0,0,0,786.733048,0.0,169.2823215,0
12,0.6678957660465117,4,0.666666,0,0,119.66465808333334,34.88,79.18414775000001,0
12,0.3868382823333333,89,2.083333,0,0,96.70957058333332,310.56583333333333,276.05430466666667,0
12,0.1057933288333333,1,0.166666,0,0,52.89666441666666,1.659166666666667,50.8742785,0
12,0.0381542708333333,15,1.916667,0,0,3.815427083333333,1.0,3.296391,0
12,0.968504914,4,0.416667,1,0,80.70874283333333,21.47583333333333,51.9428745,0
12,0.0334677253333333,49,2.166667,0,0,16.733862666666667,163.12083333333334,161.23549808333334,0
12,0.9080884638888888,15,1.25,1,0,136.21326958333333,88.57833333333333,48.72167775,0
12,0.5256933454285715,10,0.916667,0,0,153.32722575,40.645833333333336,65.92626891666667,0
12,0.7098225124210527,166,3.0,0,0,561.9428223333333,465.9383333333333,192.85067241666664,1
12,0.8447027906666668,8,0.0,1,0,105.58784883333334,0.0,17.441468166666667,0
12,0.4274980186153846,2,0.333334,0,0,231.56142675,164.41666666666666,52.56389041666667,0
12,0.9488266875,9,0.75,1,0,94.88266875,27.3325,46.61553108333334,0
12,0.0229837397647058,1,0.0,0,0,16.280148999999998,0.0,12.800856583333331,0
12,0.0011435757333333,1,0.166666,0,0,0.7147348333333333,6.666666666666667,6.3490814166666665,0
12,0.1565866146666666,1,0.0,0,0,9.786663416666666,0.0,54.75406775,0
12,0.6791270725,51,2.166666,0,0,316.9259671666667,168.83,112.86837933333334,0
9,0.168348985,9,1.111112,0,0,93.52721388888888,275.7277777777778,58.28498522222223,0
12,0.0853346311111111,1,0.0,0,0,12.800194666666668,0.0,1.61186825,0
12,0.0764899446,60,2.416667,0,0,31.87081025,346.8883333333333,341.99989658333334,0
12,0.7291898883333333,2,0.166666,0,0,364.59494416666666,2.6750000000000003,191.94312958333333,0
12,0.0278312677142857,11,1.833334,0,0,16.234906166666665,158.53916666666666,158.08013975,0
12,0.2171333499999999,5,0.0,0,0,217.13335,0.0,173.10047033333333,0
12,0.0629116192727272,39,1.6666660000000002,0,0,28.834492166666667,296.7758333333333,263.0751250833333,0
12,0.2697213826666667,11,1.833334,0,0,33.715172833333334,46.32,19.08907608333333,0
12,0.000155577,1,0.0,0,0,0.0777885,0.0,9.10374375,0
12,0.143469686,13,0.5,0,0,29.889517916666662,34.275,581.7623365833333,0
12,0.0048007890666666,4,0.666666,0,0,3.0004931666666668,38.61333333333334,89.19480833333334,0
12,0.4395870867999999,2,0.0,0,0,183.16128616666663,0.0,436.14080916666666,0
12,0.420915612,26,0.916667,0,0,210.457806,40.833333333333336,94.17891958333333,0
12,0.4342818535714285,68,3.0,0,0,253.33108125,499.0241666666666,204.87764366666667,0
6,0.0073837849999999,3,0.666667,0,0,3.6918925,22.47833333333333,6.9301415,0
12,0.1561535904347826,39,2.666666,0,0,89.7883145,361.89,342.1141191666666,0
12,0.0293239865,12,1.166667,0,0,4.887331083333334,44.05416666666667,44.997308333333336,0
12,0.4908669748571428,29,0.666666,0,0,143.16953433333333,35.223333333333336,312.6745384166667,0
12,0.97691026825,143,2.083333,1,0,325.6367560833333,166.77916666666667,175.931749,1
12,0.2972577422499999,18,0.833334,0,0,99.08591408333332,93.525,269.2938503333333,0
12,0.8407072068181819,76,2.583333,1,0,1541.2965458333335,440.69,353.8473621666667,1
12,0.247022832,25,2.166667,0,0,41.170472,48.6,30.90031458333333,0
12,0.3469609993333333,20,1.333334,0,0,43.37012491666667,180.88333333333333,161.97851608333335,0
12,0.9184082306,3,0.0,1,0,382.67009608333336,0.0,84.13440291666667,0
10,0.2687070007272727,12,0.0,0,0,295.5777008,0.0,439.85780940000006,0
12,0.8889678586666667,2,0.0,1,0,222.2419646666667,0.0,55.11979825,0
12,0.1550426854615384,27,1.583334,0,0,167.96290925,120.54,378.14306158333335,0
12,0.0012068294285714,8,1.25,0,0,0.7039838333333334,7.093333333333334,8.354856916666668,0
11,0.3283499259047619,8,0.181818,0,0,313.4249292727273,18.63636363636364,60.47628827272728,0
12,0.4371419806666667,6,0.583333,0,0,54.64274758333334,22.02916666666667,15.010805083333333,0
12,0.6807604808888889,33,1.999999,0,0,255.28518033333333,137.20666666666668,545.2733225833333,0
12,0.3191916353333333,13,1.0,0,0,39.89895441666667,65.03166666666667,153.5194625,0
12,0.3485706965,13,1.083333,0,0,58.09511608333333,85.60666666666667,151.91290233333334,0
12,0.032622428,21,2.0,0,1,4.0778035,52.73666666666667,52.17594266666666,0
12,0.0083068658461538,3,0.166666,0,0,4.499552333333333,21.416666666666668,35.25490875,0
12,0.5375619758461538,69,2.166667,0,0,291.17940358333334,184.8225,177.16106141666668,0
12,0.07213158,20,1.75,0,0,15.0274125,67.55,58.351709166666666,0
12,0.0213100923333333,10,0.916667,0,0,5.327523083333333,52.248333333333335,37.552802666666665,0
6,0.7264646526666667,11,1.166667,0,0,181.61616316666667,58.17333333333334,38.503276166666666,0
12,0.0176281004285714,2,0.0,0,0,10.283058583333334,0.0,215.98678641666663,0
12,0.0237817696666666,12,2.0,0,0,5.945442416666666,97.23,94.82214875,0
12,0.2089408015999999,61,2.333333,0,0,87.05866733333333,95.21666666666664,156.82260191666668,0
12,0.5397151893333333,8,0.666666,0,0,67.46439866666667,57.63833333333333,116.32713891666668,0
12,0.8661745556,6,0.0,1,0,180.45303241666667,0.0,36.303495,0
12,0.0206053601666666,14,2.166667,0,0,10.302680083333334,42.16666666666666,55.18940766666666,0
12,0.1821328536666666,7,0.0,0,0,45.53321341666666,0.0,28.301006,0
12,0.8600261658333334,4,0.0,1,0,86.00261658333334,0.0,19.93245725,0
12,0.0316812739,83,2.833333,0,0,26.40106158333333,199.4908333333333,369.970109,0
12,0.4770943133333333,6,0.0,0,0,59.63678916666667,0.0,163.93137341666667,0
12,0.0027751898888888,13,2.0,0,0,2.081392416666666,60.05,55.33608516666666,0
12,0.6883486158333333,5,0.666666,0,0,68.83486158333334,15.972499999999998,36.93734475,0
11,0.0538452819999999,1,0.0,0,0,12.23756409090909,0.0,37.71783790909091,0
11,0.46870434725,1,0.0,0,0,340.8758889090909,0.0,125.22964,0
12,0.0277617433333333,4,0.333333,0,0,1.3880871666666668,15.526666666666666,2.359809,0
12,0.0582879366666666,4,0.666666,0,0,5.828793666666667,3.45,12.315502833333332,0
12,0.8896262688000001,17,0.166666,1,0,185.338806,6.82,40.58347025,0
12,0.1408968079999999,32,2.333333,0,0,46.96560266666666,102.71583333333332,71.47841025,0
12,0.0092474783333333,3,0.416667,0,0,2.3118695833333334,25.27,64.59045558333334,0
12,0.0783754194615384,8,0.0,0,0,84.90670441666667,0.0,141.93601375,0
9,0.4885757984,30,2.1111120000000003,0,0,135.71549955555554,116.19555555555556,29.92508722222222,0
12,0.0176691275,3,0.166666,0,0,4.711767333333333,27.15,108.41189825,0
10,0.2674127861666667,13,1.2,0,0,160.4476717,261.97,204.5152399,0
12,0.024429139375,11,1.083333,0,1,3.2572185833333336,31.219166666666663,63.93187658333333,0
12,0.0756002258,11,0.833334,0,0,31.50009408333333,157.00333333333333,187.49331341666667,0
12,0.3290750214,25,2.0,0,0,274.22918450000003,81.22666666666667,88.72515716666668,0
12,0.0166808705,16,1.583333,0,0,5.560290166666667,45.9125,43.45276858333333,0
12,0.993616216,14,2.0,1,0,165.60270266666666,45.39666666666667,93.69023166666666,0
12,0.869702973,26,1.750001,1,0,72.47524775000001,30.895,45.07071733333333,0
7,0.035992866,6,1.571429,0,0,7.712757000000001,67.02,63.81962842857143,0
12,0.0151787401999999,3,0.166666,0,0,12.648950166666664,102.86,236.47304466666665,0
12,0.0008872743939393,12,2.0,0,0,0.4880009166666666,68.95,62.99305025,0
12,0.0017269,1,0.0,0,0,0.4317249999999999,0.0,106.84870916666668,0
12,0.0292806206153846,3,0.5,0,0,15.860336166666668,26.86083333333333,43.70251341666667,0
12,0.9143222994444444,1,0.166666,1,0,137.14834491666667,12.5,45.87689275,0
12,0.64349864896,11,0.333334,0,0,670.3110926666667,8.291666666666666,155.46384808333332,0
12,0.4310553412,31,0.166666,0,0,179.60639216666667,5.5,425.0042891666667,0
7,0.7024568211250001,51,2.428572,0,0,802.8077955714286,351.0757142857143,162.9575385714286,1
12,0.0660242653846154,2,0.333334,0,0,35.763143750000005,14.166666666666666,57.90832766666667,0
11,0.9464197916666666,6,0.454545,1,0,103.24579545454544,8.37,32.345290818181816,0
7,0.24235362,3,0.285714,0,0,69.24389142857143,137.14285714285714,28.54812771428572,0
12,0.0645328566666666,15,2.0,0,0,8.066607083333333,44.78,94.48951175,0
12,0.009279496,4,0.666666,0,0,1.5465826666666669,7.2,22.147401,0
12,0.0151585724,16,2.0,0,1,6.316071833333333,93.1125,88.41263725,0
12,0.902774288,11,0.0,1,0,112.846786,0.0,26.15304666666667,0
12,0.31913736175,65,2.75,0,0,106.37912058333336,279.64416666666665,104.54583966666668,0
12,0.9326308733333334,6,0.333334,1,0,93.26308733333332,11.158333333333331,35.61292916666667,0
12,0.1975756115555555,115,2.916667,0,0,74.09085433333333,812.6583333333333,701.5336388333334,1
12,0.0075650436666666,12,2.0,0,0,1.8912609166666667,16.765,15.825401583333331,0
12,0.01383028025,24,2.0,0,0,4.6100934166666665,67.10416666666667,66.47401133333334,0
12,0.0911284385263157,1,0.166666,0,0,36.07167358333333,10.693333333333332,19.98208233333333,0
12,0.4266113898823529,19,1.666666,0,0,302.1830678333333,39.61333333333334,160.66605783333333,0
12,0.0763898437142857,18,2.333333,0,0,44.56074216666667,81.415,61.91250858333333,0
12,0.8100426504444445,12,1.833334,1,0,303.7659939166667,192.6525,148.174496,0
12,0.0016564270666666,37,2.750001,0,0,1.0352669166666668,191.03416666666664,200.91961616666663,0
9,0.2610055633333333,4,0.222222,0,0,43.500927222222224,8.998888888888889,428.3698525555556,0
12,0.933658989,11,0.0,1,0,466.8294945,0.0,108.99140266666666,0
12,0.0369400636923076,37,2.083334,0,0,20.009201166666667,292.535,322.3344696666667,0
12,0.500011496,10,0.583333,0,0,125.002874,22.870833333333334,41.67361108333333,0
12,0.363073262,16,0.833334,0,0,90.7683155,53.2625,91.31267266666669,0
8,0.7935507333333334,16,0.0,1,0,119.03261,0.0,27.30036775,0
12,0.0704893906111111,3,0.333334,0,0,105.73408591666669,1495.4166666666667,4226.79028,1
12,0.5195373766666667,13,1.166667,0,0,77.9306065,146.4925,189.9245585833333,0
12,0.00129923075,6,1.0,0,0,0.4330769166666666,5.668333333333333,10.459684666666666,0
12,0.9239953871666666,9,0.0,1,0,461.9976935833333,0.0,105.4425775,0
8,0.077684147,8,1.875,0,0,9.710518375,53.91,42.846020125,0
12,0.0647958228571428,1,0.166666,0,0,18.898781666666668,17.55333333333333,24.596287083333333,0
12,0.0347025691666666,1,0.166666,0,0,3.4702569166666666,17.666666666666668,49.73616825,0
12,0.053029757090909,1,0.166666,0,0,24.305305333333333,10.75,23.716398833333333,0
12,0.798876633888889,14,0.5,1,0,119.83149508333334,19.161666666666665,65.29401316666666,0
12,0.0355342176666666,17,1.666666,0,0,17.767108833333335,211.3558333333333,191.50870075,0
12,0.8255421947999999,12,0.166666,1,0,171.98795725,18.366666666666667,39.05692058333333,0
12,0.0009099925333333,2,0.333334,0,1,1.1374906666666666,10.763333333333334,31.2800825,0
12,0.5469658558709678,37,2.25,0,0,706.4975638333334,403.1566666666667,307.9786756666667,0
12,0.9308362833333332,9,0.333334,1,0,93.08362833333332,20.0,30.54437225,0
12,0.04970379425,3,0.333334,0,0,16.567931416666667,20.625,23.625705,0
12,0.1243732315789473,69,2.833333,0,1,39.38485666666667,385.53,379.1568226666666,1
12,0.8523143277777778,11,0.0,1,0,127.84714916666668,0.0,56.77417083333333,0
6,0.8371887412,2,0.0,1,0,348.82864216666667,0.0,45.94604183333333,1
12,0.7446293446666666,5,0.666666,0,0,93.07866808333334,15.22,25.40191316666667,0
10,0.50167019725,30,1.5,0,0,200.6680789,12.193,37.5493789,0
12,0.2097626783333333,32,2.083333,0,0,20.97626783333333,226.86166666666668,180.4442490833333,0
12,0.5557806276666667,16,0.0,0,0,277.8903138333333,0.0,56.880121083333336,0
12,0.934261893,3,0.166666,1,0,155.7103155,2.3241666666666667,36.725608916666665,0
12,0.1538823135384615,2,0.333334,0,0,83.35291983333333,6.6175,72.36476608333334,0
12,1.046952264,12,2.0,1,0,87.246022,42.0,63.288449750000005,0
12,0.7330158776,30,1.666667,0,0,152.71164116666668,109.31666666666666,32.018191083333335,0
12,0.0098929983333333,6,0.666666,0,1,4.946499166666666,50.73333333333333,127.59518558333332,0
10,0.0036975625384615,10,1.5,0,0,4.806831300000001,78.808,68.94033490000001,0
12,0.14266426775,18,1.583333,0,0,47.55475591666666,79.19916666666667,45.80689375,0
12,0.67006103575,21,0.0,0,0,670.06103575,0.0,225.78990766666664,0
12,0.9345415916666668,9,1.416667,1,0,93.45415916666668,18.28333333333333,49.31140383333334,0
12,0.3339554297142857,6,0.166666,0,0,97.403667,109.1925,22.73513725,0
12,0.8997444242857143,6,0.0,1,0,1049.7018283333334,0.0,252.63230541666667,0
12,0.8341095608333333,1,0.0,1,0,83.41095608333333,0.0,25.336438416666667,0
12,0.0039126896296296,8,1.0,0,1,0.8803551666666666,20.02083333333333,39.153418,0
12,0.0326946,1,0.166666,0,0,1.08982,5.791666666666667,8.189615666666667,0
12,0.3755748716883116,18,1.0,0,0,240.993876,46.770833333333336,49.80540716666667,0
12,0.3665880016,35,1.416667,0,0,152.74500066666667,153.3075,39.8144945,0
12,0.0030474086666666,11,1.166666,0,0,1.14277825,42.00666666666667,37.38520925,0
12,0.051301584,14,1.416667,0,0,10.68783,92.08333333333331,102.02872591666666,0
12,0.0561602443809523,19,1.166666,0,1,49.14021383333333,533.2275,620.3171508333334,1
12,0.0032758823999999,3,0.5,0,0,1.3649509999999998,14.845833333333331,19.114697333333336,0
12,0.12306632175,3,0.5,0,0,41.02210725,35.375,11.843653916666668,0
10,0.5764513576666667,10,0.0,0,0,345.8708146,0.0,628.5292115,0
12,0.3864937395294117,40,2.083333,0,0,273.7663988333333,235.8733333333333,602.0656050833334,0
12,0.9126171010526316,8,0.666666,1,0,144.49770766666668,12.33,43.77762983333333,0
12,0.115460326,37,3.0,0,0,48.10846916666667,308.56583333333333,347.3938885,0
12,0.0043440971111111,9,1.333333,0,0,1.6290364166666669,22.21333333333333,32.93687391666666,0
12,0.0107303314285714,1,0.0,0,0,6.25936,0.0,31.303550666666663,0
12,0.1750896658333333,20,2.25,0,0,35.017933166666666,140.09166666666667,63.18692833333333,0
12,0.9312001093333332,3,0.333334,1,0,116.40001366666668,17.551666666666666,58.63467558333334,0
12,0.0042592815999999,12,2.0,0,0,2.662051,34.00083333333333,85.61766566666667,0
12,0.5993662856842106,13,2.0,0,0,474.4983095,111.56,146.16570783333333,0
12,0.2833017111428571,22,0.666666,0,0,165.2593315,93.29666666666668,574.3788465,0
12,0.4084642058333333,13,0.0,0,0,40.84642058333333,0.0,28.58110041666667,0
12,0.2550959408333333,1,0.0,0,0,25.509594083333337,0.0,221.13828175,0
12,0.7412619918518519,68,2.083333,0,0,166.78394816666668,399.4458333333334,53.95052291666667,0
12,0.0025965777499999,12,2.0,0,0,0.8655259166666666,14.3,14.030876166666664,0
12,0.2411268833333333,2,0.0,0,0,36.1690325,0.0,13.29777475,0
12,0.5421094759999999,4,0.0,0,0,90.35157933333332,0.0,182.78494741666668,0
12,0.0132243181666666,12,1.916667,0,0,6.612159083333334,75.54166666666667,76.86147166666667,0
12,0.000957382,1,0.166666,0,0,0.2393455,3.083333333333333,17.755556083333335,0
12,0.2004816462,95,3.0,0,1,167.0680385,1728.945,1417.1174741666666,1
12,1.2994655322222222,22,2.0,1,0,194.91982983333327,151.96333333333334,74.218596,0
12,0.6279123522666666,57,2.583334,0,0,392.4452201666666,134.5225,106.33644166666666,0
12,0.13290391525,44,2.75,0,0,44.30130508333334,266.35166666666663,296.36933366666665,0
12,0.2905961568571428,3,0.0,0,0,84.75721241666666,0.0,244.75084833333327,0
12,0.2707604293333333,17,1.75,0,0,203.070322,220.65833333333333,638.1571503333333,0
12,0.2860419398,41,2.166667,0,0,119.18414158333331,93.6325,46.81001833333334,0
12,0.094957518,19,1.916667,0,0,19.78281625,107.91416666666667,91.50426975,0
12,0.2460501461538461,8,1.083333,0,0,53.310865,79.25416666666666,57.77524108333333,0
12,0.1685297745,93,2.333333,0,0,56.1765915,262.1875,216.83879966666663,0
12,0.87480713,6,0.833333,1,0,87.480713,14.304166666666667,21.391580666666663,0
12,0.876839962,4,0.5,1,0,73.06999683333333,12.318333333333332,28.151062916666664,0
12,0.0057946598181818,2,0.333333,0,0,2.65588575,16.076666666666664,69.55229958333334,0
12,0.7586466326153847,4,0.0,1,0,410.9335926666667,0.0,84.87302958333333,0
12,0.4783825279166666,17,1.5,0,0,478.3825279166667,684.86,276.52168391666663,0
12,0.051644741,33,2.666667,0,0,21.518642083333333,199.28666666666663,211.40255516666664,0
11,0.710808340625,1,0.181818,0,0,516.9515204545455,16.12272727272727,161.43491872727273,0
12,0.4750565459999999,95,2.666667,0,0,415.67447775,715.1075000000001,130.99025,1
12,0.0703149441666666,12,1.916667,0,0,7.031494416666667,22.5,25.72487483333333,0
12,0.2468470277999999,15,0.666666,0,0,102.85292825,49.57916666666667,802.5205308333334,0
12,0.2518556910810811,3,0.0,0,0,77.65550474999999,0.0,20.893498333333334,0
12,0.8546240413333334,1,0.166666,1,0,106.82800516666668,3.583333333333333,24.8555195,0
12,0.7377231842857144,15,1.333334,0,0,86.06770483333334,82.9225,30.332697166666662,0
8,0.3529435806666667,4,0.0,0,0,66.176921375,0.0,177.2083715,0
10,0.053093784,1,0.2,0,0,13.273446000000002,219.0,0.2389583,0
12,0.9750288166666666,8,0.5,1,0,487.5144083333333,32.8225,128.06451775,0
12,0.0016945923529411,2,0.166666,0,0,0.4801344999999999,6.25,24.145184916666665,0
12,0.00850433525,1,0.166666,0,0,2.834778416666667,41.21666666666667,38.02442858333333,0
12,0.0095660096470588,6,0.833334,0,0,6.7759235,70.94833333333334,80.38963391666667,0
12,0.1272987016666666,3,0.416666,0,0,12.729870166666666,23.0,109.71704091666668,0
12,0.95739893875,7,0.0,1,0,638.2659591666667,0.0,158.15451275,0
9,0.3467560096470588,21,0.999999,0,0,327.4917868888889,250.8088888888889,401.4436291111112,0
12,0.3918539639999999,11,0.0,0,0,114.2907395,0.0,28.221226416666667,0
12,0.01448444725,6,1.0,0,0,4.828149083333334,37.5,32.973414,0
10,0.3554680932631579,6,0.0,0,0,337.6946886,0.0,219.4131117,0
12,0.6851765863529412,11,0.416667,0,0,485.3334153333333,125.09,137.27049383333335,0
12,0.762224385,2,0.0,1,0,190.55609625,0.0,50.21365541666666,0
12,0.8695041506666666,1,0.166666,1,0,217.37603766666663,5.3500000000000005,53.95309641666666,0
12,0.2368826626666667,4,0.333334,0,0,29.61033283333333,23.675833333333333,147.13205641666667,0
12,0.7564002591666666,1,0.0,1,0,75.64002591666666,0.0,114.06124966666664,0
12,0.8597015162068965,19,1.666666,1,0,207.76119975,21.08333333333333,37.13771366666666,0
12,0.0272833223529411,10,1.250001,0,0,19.325686666666662,59.31666666666666,167.27353025,0
12,0.0117511373333333,10,1.583333,0,0,7.344460833333333,116.66666666666669,108.92492208333334,0
12,0.8908212908333333,1,0.0,1,0,89.08212908333333,0.0,29.9316835,0
